4.19,77.48,-0.96,0.36,1.04,401802,"
"
4.21,77.81,-0.94,0.36,1.01,401877,"
"
4.07,79.82,-0.92,0.38,0.99,401952,"
"
3.72,76.7,-0.92,0.4,1,402027,"
"
3.38,75.3,-0.92,0.4,1,402103,"
"
3.26,75.92,-0.91,0.41,1,402178,"
"
3.24,73.56,-0.91,0.42,1.01,402254,"
"
3.22,73.15,-0.91,0.42,1.01,402329,"
"
3.02,71.37,-0.91,0.43,1.02,402405,"
"
2.7,70.3,-0.91,0.43,1.02,402480,"
"
2.7,72.04,-0.91,0.42,1.01,402556,"
"
2.71,69.93,-0.9,0.43,1,402632,"
"
2.33,71.99,-0.91,0.41,0.99,402708,"
"
2.23,73.45,-0.91,0.39,0.99,402784,"
"
2.09,71.85,-0.91,0.4,0.98,402932,"
"
2.21,72.36,-0.9,0.41,0.98,403008,"
"
2.28,76.28,-0.9,0.42,0.99,403084,"
"
2.31,74.8,-0.91,0.42,1,403160,"
"
2.27,77.27,-0.91,0.41,0.99,403235,"
"
2.17,76.18,-0.91,0.39,0.98,403310,"
"
2.06,79.14,-0.92,0.38,0.99,403386,"
"
2.09,80.4,-0.91,0.39,0.98,403461,"
"
2.04,77.14,-0.91,0.4,0.99,403537,"
"
1.82,76.3,-0.93,0.36,1,403612,"
"
1.99,76.09,-0.92,0.39,1,403688,"
"
2.32,75.08,-0.92,0.4,1.01,403763,"
"
2.57,76.51,-0.92,0.42,1.01,403839,"
"
2.37,77.19,-0.92,0.4,1,403914,"
"
2.08,72.41,-0.93,0.39,1.01,403989,"
"
2.01,67.73,-0.93,0.39,1.01,404064,"
"
2.01,61.05,-0.92,0.42,1.03,404140,"
"
2.06,63.24,-0.93,0.37,1,404216,"
"
2.21,64.46,-0.93,0.37,1.01,404291,"
"
2.33,68.1,-0.92,0.37,0.99,404367,"
"
2.47,68.27,-0.92,0.38,0.99,404442,"
"
2.07,68.02,-0.95,0.29,0.98,404518,"
"
2,69.63,-0.94,0.28,0.97,404739,"
"
1.81,72.32,-0.94,0.31,0.98,404815,"
"
2,72.83,-0.92,0.39,1.01,404891,"
"
1.88,71.5,-0.93,0.36,1,404966,"
"
1.91,71.48,-0.93,0.36,0.99,405042,"
"
2.1,72.43,-0.9,0.42,0.98,405117,"
"
2.09,72.27,-0.91,0.41,0.99,405193,"
"
2.08,74.43,-0.92,0.4,1.01,405268,"
"
2.24,77.01,-0.92,0.4,1,405344,"
"
2.6,76.14,-0.92,0.38,1,405419,"
"
2.17,75.15,-0.93,0.38,1.02,405494,"
"
2,75.47,-0.93,0.38,1.01,405570,"
"
1.84,74.62,-0.95,0.38,1.04,405645,"
"
2.15,73.68,-0.96,0.31,1.02,405721,"
"
2.6,74.21,-0.95,0.32,1.01,405796,"
"
2.66,74.25,-0.95,0.32,1,405872,"
"
2.25,72.89,-0.97,0.26,1,405947,"
"
2.33,72.5,-0.96,0.26,0.99,406023,"
"
2.14,70.48,-0.96,0.3,1.01,406098,"
"
1.94,69.83,-0.98,0.28,1.03,406174,"
"
2.34,72.63,-0.97,0.23,1,406250,"
"
2.38,75,-0.97,0.25,1,406326,"
"
2.67,75,-0.98,0.23,1,406401,"
"
3.24,77.04,-0.96,0.27,0.99,406477,"
"
4.02,76.94,-0.97,0.24,0.99,406625,"
"
4.15,77.81,-0.99,0.22,1.03,406700,"
"
4.16,78.88,-1,0.2,1.04,406775,"
"
4.19,78.24,-1.02,0.18,1.06,406850,"
"
4.23,78.62,-1.02,0.17,1.08,406925,"
"
4.17,78.78,-1.03,0.17,1.09,406999,"
"
4.14,79.95,-1.04,0.16,1.1,407074,"
"
4.17,80.78,-1.05,0.15,1.12,407149,"
"
4.12,81.23,-1.04,0.14,1.11,407223,"
"
4.08,80.68,-1.05,0.14,1.12,407298,"
"
4.08,81.13,-1.05,0.15,1.12,407372,"
"
4.09,80.77,-1.06,0.15,1.14,407447,"
"
4.1,81.07,-1.05,0.15,1.13,407521,"
"
4.11,80.77,-1.05,0.15,1.13,407596,"
"
4.12,79.37,-1.06,0.15,1.14,407671,"
"
4.05,79.96,-1.05,0.14,1.13,407745,"
"
4.07,78.73,-1.06,0.15,1.14,407820,"
"
4.11,79.43,-1.06,0.15,1.14,407895,"
"
4.06,79.6,-1.06,0.15,1.14,407970,"
"
4.05,80.17,-1.07,0.15,1.16,408044,"
"
3.99,80.77,-1.06,0.15,1.15,408119,"
"
4.02,80.47,-1.07,0.15,1.16,408193,"
"
4.11,80.06,-1.07,0.14,1.17,408268,"
"
4.13,80.26,-1.08,0.13,1.17,408343,"
"
4.09,80.3,-1.07,0.13,1.16,408417,"
"
4.2,78.38,-1.07,0.14,1.16,408492,"
"
4.24,77.67,-1.07,0.15,1.17,408567,"
"
4.36,77.1,-1.08,0.14,1.18,408642,"
"
4.41,77.04,-1.08,0.14,1.19,408717,"
"
4.44,77.36,-1.08,0.13,1.18,408792,"
"
4.45,78.74,-1.08,0.12,1.18,408867,"
"
4.41,79.85,-1.08,0.12,1.18,408941,"
"
4.35,79.74,-1.07,0.12,1.16,409016,"
"
4.35,80.29,-1.07,0.13,1.17,409091,"
"
4.28,80.86,-1.07,0.13,1.17,409165,"
"
4.14,80.9,-1.06,0.15,1.15,409240,"
"
4.11,79.61,-1.07,0.15,1.17,409315,"
"
4.04,81.29,-1.07,0.15,1.17,409389,"
"
4.05,80.81,-1.07,0.14,1.16,409464,"
"
4.08,80.01,-1.07,0.15,1.17,409539,"
"
4.07,79.36,-1.08,0.16,1.19,409614,"
"
4.02,79.76,-1.08,0.16,1.19,409689,"
"
4.1,79.29,-1.08,0.14,1.18,409763,"
"
4.16,78.55,-1.07,0.13,1.16,409838,"
"
4.19,79.86,-1.06,0.13,1.15,409913,"
"
4.21,80.28,-1.07,0.14,1.16,409987,"
"
4.1,81.49,-1.06,0.14,1.14,410062,"
"
4.21,81.95,-1.06,0.14,1.13,410137,"
"
4.23,81.56,-1.06,0.13,1.14,410211,"
"
4.23,81.93,-1.06,0.14,1.14,410286,"
"
4.23,81.49,-1.06,0.14,1.15,410361,"
"
4.28,80.14,-1.07,0.14,1.16,410435,"
"
4.24,78.62,-1.06,0.16,1.16,410510,"
"
4.24,78.26,-1.06,0.16,1.16,410585,"
"
4.24,78.18,-1.06,0.16,1.15,410660,"
"
4.19,77.95,-1.06,0.17,1.15,410735,"
"
4.19,78.06,-1.07,0.16,1.17,410810,"
"
4.19,78.48,-1.08,0.16,1.19,410884,"
"
4.22,77.94,-1.09,0.16,1.2,410960,"
"
4.18,78.54,-1.08,0.16,1.2,411035,"
"
4.11,78.4,-1.08,0.16,1.2,411110,"
"
4.13,78.01,-1.08,0.15,1.2,411185,"
"
4.15,77.98,-1.09,0.15,1.21,411260,"
"
4.16,77.86,-1.09,0.15,1.2,411335,"
"
4.17,78.26,-1.07,0.15,1.16,411410,"
"
4.2,78.73,-1.05,0.15,1.12,411485,"
"
4.22,79.17,-1.03,0.15,1.09,411560,"
"
4.18,79.05,-1.01,0.14,1.05,411635,"
"
4.1,78.05,-1,0.14,1.02,411711,"
"
4.08,77.26,-1,0.14,1.01,411786,"
"
3.99,76.99,-0.99,0.15,0.99,411862,"
"
3.85,75.98,-0.98,0.17,0.98,411937,"
"
3.67,77.35,-0.97,0.21,0.99,412012,"
"
3.52,76.63,-0.98,0.19,0.99,412088,"
"
3.38,75.28,-0.97,0.21,0.98,412163,"
"
3.44,76.93,-0.96,0.22,0.98,412239,"
"
3.34,76.64,-0.97,0.21,0.97,412314,"
"
3.07,74.75,-0.96,0.21,0.97,412535,"
"
2.6,76.04,-0.97,0.18,0.97,413045,"
"
2.67,77.67,-0.98,0.19,1,413366,"
"
2.6,81.7,-0.97,0.24,1,413441,"
"
2.47,82.04,-0.94,0.33,1,413517,"
"
2.4,83.35,-0.97,0.25,1.01,413593,"
"
2.39,78.62,-0.98,0.21,1,413668,"
"
2.19,77.41,-0.98,0.21,1,413744,"
"
2.36,77.17,-0.98,0.2,1,413819,"
"
2.48,77.34,-0.97,0.2,0.98,413894,"
"
2.79,77.7,-0.97,0.18,0.97,413970,"
"
2.69,80.73,-0.96,0.26,0.99,414117,"
"
2.71,80.48,-0.97,0.25,1,414192,"
"
2.34,81.33,-0.99,0.22,1.02,414268,"
"
2,79.88,-0.99,0.2,1.03,414343,"
"
2.19,80.48,-0.98,0.25,1.01,414418,"
"
2.38,80.42,-0.98,0.22,1.01,414493,"
"
2.4,79.64,-0.97,0.25,1,414569,"
"
2.23,77.51,-0.96,0.28,1,414644,"
"
2.18,78.45,-0.96,0.3,1.01,414719,"
"
2.27,80.26,-0.96,0.29,1.01,414794,"
"
2.41,80.72,-0.98,0.21,1.01,414869,"
"
2.49,79.84,-0.99,0.11,1,414944,"
"
2.42,79.32,-1,0.11,1.01,415020,"
"
2.65,77.69,-1,0.12,1.01,415095,"
"
2.32,77.01,-1,0.06,1.01,415170,"
"
2.11,76.59,-1,0.02,1,415245,"
"
2.02,77.52,-1,-0.01,1,415320,"
"
2.17,80.64,-1,0.02,1,415395,"
"
1.96,79.35,-1,0.07,1,415471,"
"
2.16,79.65,-0.99,0.12,1,415546,"
"
2.41,76.12,-0.98,0.22,1.02,415621,"
"
2.42,73.57,-0.98,0.27,1.04,415697,"
"
2.15,75.2,-0.99,0.19,1.02,415772,"
"
1.96,71.27,-0.98,0.21,1.01,415848,"
"
1.93,73.5,-0.98,0.26,1.03,415923,"
"
2.03,74.13,-0.97,0.28,1.03,415998,"
"
2.18,73.2,-1,0.17,1.03,416074,"
"
2.21,71.74,-0.99,0.21,1.03,416149,"
"
2.33,72.73,-0.99,0.19,1.02,416225,"
"
2.58,71.89,-0.99,0.17,1.01,416300,"
"
2.88,74.46,-0.98,0.16,0.99,416376,"
"
3.39,76.61,-0.98,0.16,0.99,416451,"
"
3.65,75.63,-0.99,0.12,0.99,416527,"
"
3.86,76.59,-1.01,0.1,1.03,416602,"
"
3.98,79.99,-1.01,0.07,1.03,416677,"
"
4.08,78.38,-1.02,0.02,1.04,416752,"
"
4.13,76.73,-1.04,0,1.08,416827,"
"
4.12,76.92,-1.05,-0.02,1.1,416902,"
"
4.12,77.65,-1.07,-0.04,1.15,416977,"
"
4.15,78.9,-1.08,-0.06,1.18,417053,"
"
4.13,79.15,-1.09,-0.08,1.2,417128,"
"
4.12,77.97,-1.09,-0.08,1.19,417203,"
"
4.11,79.82,-1.1,-0.13,1.23,417277,"
"
4.11,81.08,-1.09,-0.14,1.22,417352,"
"
4.15,80.46,-1.09,-0.11,1.21,417427,"
"
4.2,78.44,-1.11,-0.07,1.23,417502,"
"
4.2,78.93,-1.11,-0.05,1.24,417577,"
"
4.22,78.52,-1.11,-0.04,1.23,417652,"
"
4.21,80.3,-1.11,-0.07,1.23,417726,"
"
4.16,83.71,-1.1,-0.12,1.23,417801,"
"
4.13,85.14,-1.1,-0.11,1.22,417876,"
"
4.17,83.41,-1.11,-0.08,1.24,417951,"
"
4.2,82.39,-1.11,-0.1,1.25,418026,"
"
4.19,80.64,-1.13,-0.11,1.29,418101,"
"
4.22,79.85,-1.15,-0.1,1.33,418176,"
"
4.28,81.12,-1.12,-0.1,1.27,418250,"
"
4.34,80.99,-1.13,-0.09,1.28,418325,"
"
4.33,81.93,-1.14,-0.08,1.3,418400,"
"
4.34,83.11,-1.15,-0.09,1.32,418475,"
"
4.35,82.23,-1.12,-0.09,1.27,418550,"
"
4.33,82.85,-1.11,-0.07,1.24,418624,"
"
4.29,82.05,-1.11,-0.05,1.24,418699,"
"
4.23,82.5,-1.12,-0.05,1.25,418774,"
"
4.23,83.13,-1.11,-0.05,1.24,418848,"
"
4.22,84.41,-1.11,-0.08,1.23,418923,"
"
4.24,83.43,-1.13,-0.09,1.28,418998,"
"
4.23,82.87,-1.12,-0.11,1.27,419073,"
"
4.23,81.22,-1.12,-0.12,1.28,419148,"
"
4.26,80.79,-1.13,-0.11,1.29,419223,"
"
4.25,80.71,-1.13,-0.13,1.3,419298,"
"
4.24,81.1,-1.13,-0.14,1.29,419373,"
"
4.19,81.83,-1.13,-0.11,1.29,419448,"
"
4.22,83.25,-1.13,-0.09,1.28,419523,"
"
4.22,82.4,-1.13,-0.1,1.28,419598,"
"
4.2,82.23,-1.13,-0.1,1.28,419673,"
"
4.22,83.6,-1.11,-0.1,1.24,419748,"
"
4.23,83.79,-1.11,-0.09,1.24,419823,"
"
4.26,83.35,-1.12,-0.09,1.25,419897,"
"
4.23,82.35,-1.12,-0.07,1.27,419972,"
"
4.2,81.73,-1.12,-0.08,1.26,420047,"
"
4.25,80.78,-1.12,-0.05,1.26,420122,"
"
4.22,81.06,-1.12,-0.04,1.25,420197,"
"
4.18,80.85,-1.11,-0.06,1.24,420272,"
"
4.17,79.22,-1.13,-0.07,1.28,420348,"
"
4.16,78.97,-1.12,-0.05,1.26,420423,"
"
4.15,79.38,-1.13,-0.08,1.28,420498,"
"
4.14,78.39,-1.14,-0.1,1.32,420573,"
"
4.19,79.61,-1.14,-0.15,1.31,420648,"
"
4.23,80.87,-1.12,-0.15,1.27,420723,"
"
4.19,80.71,-1.11,-0.14,1.26,420798,"
"
4.17,79.69,-1.11,-0.13,1.24,420872,"
"
4.18,80.44,-1.12,-0.13,1.27,420947,"
"
4.17,80.61,-1.12,-0.14,1.28,421022,"
"
4.19,80.99,-1.13,-0.13,1.3,421097,"
"
4.23,81.8,-1.14,-0.12,1.32,421172,"
"
4.19,83.05,-1.13,-0.14,1.29,421247,"
"
4.16,82.21,-1.1,-0.12,1.23,421322,"
"
4.09,81.23,-1.06,-0.1,1.14,421398,"
"
4.02,79.06,-1.03,-0.09,1.06,421473,"
"
3.98,78.86,-1,-0.07,1.01,421548,"
"
3.98,77.41,-0.99,-0.03,0.99,421624,"
"
3.76,77.62,-0.99,0,0.98,421699,"
"
2.59,77.67,-0.98,0.09,0.97,422283,"
"
2.52,77.79,-1,0.08,1,422578,"
"
2.54,74.73,-1,0.05,1,422654,"
"
2.58,73.64,-0.99,0.06,0.99,422730,"
"
2.48,73.53,-0.99,0.05,0.98,422806,"
"
2.41,73.19,-0.99,0.05,0.99,422882,"
"
2.38,74.17,-0.99,0.07,0.98,422957,"
"
2.35,74.8,-0.98,-0.16,0.99,423469,"
"
2.56,76.65,-0.98,-0.13,0.97,423544,"
"
2.69,79.65,-0.98,0.11,0.98,424787,"
"
2.62,82.28,-0.99,0.08,0.98,424863,"
"
2.6,80.92,-0.98,0.1,0.97,424939,"
"
2.52,78.37,-0.99,0.02,0.97,425160,"
"
2.57,79.96,-0.99,0.07,0.98,425236,"
"
2.44,80.3,-0.99,0.05,0.98,425312,"
"
2.56,72.26,-0.99,-0.11,0.99,425605,"
"
2.44,73.54,-0.99,-0.12,1,425681,"
"
2.36,73.16,-0.99,-0.15,1,425756,"
"
2.45,70.82,-0.99,-0.12,1,425832,"
"
2.43,69.06,-1,-0.08,1,425907,"
"
2.51,73.18,-0.99,-0.03,0.99,425983,"
"
2.45,74.58,-0.99,-0.02,0.97,426204,"
"
2.4,73.5,-0.99,-0.06,0.98,426280,"
"
2.36,74.12,-0.99,-0.08,0.98,426356,"
"
2.18,72.43,-0.98,-0.12,0.98,426431,"
"
1.99,71.52,-0.98,-0.21,1.01,426507,"
"
1.99,74.45,-0.99,-0.18,1.01,426582,"
"
1.96,79.9,-0.98,-0.16,0.98,426658,"
"
1.95,86.36,-0.99,-0.05,0.99,426733,"
"
1.95,80.97,-0.99,-0.09,1,426809,"
"
1.98,77.55,-0.98,-0.15,0.99,426885,"
"
1.96,79.08,-0.98,-0.1,0.98,426961,"
"
2,82.03,-0.99,-0.07,0.98,427037,"
"
2.05,81.88,-0.98,-0.11,0.98,427112,"
"
2.18,80.25,-0.99,-0.15,1.01,427188,"
"
2.17,81.47,-1,-0.16,1.02,427264,"
"
1.97,81.18,-1,-0.14,1.02,427339,"
"
2.05,76.29,-1,-0.1,1.01,427415,"
"
2.26,76.13,-0.99,-0.02,0.98,427491,"
"
2.24,77.83,-0.99,-0.03,0.97,427567,"
"
2.44,75.57,-0.99,0.01,0.98,427861,"
"
2.39,73.92,-0.99,0.01,0.97,427938,"
"
2.17,76.69,-0.99,-0.05,0.98,428013,"
"
1.96,78.09,-0.99,-0.07,0.98,428089,"
"
1.96,86.48,-0.99,-0.05,0.99,428165,"
"
2.15,87.67,-0.99,-0.03,0.98,428241,"
"
2.1,93.6,-0.99,-0.05,0.98,428389,"
"
2,88.68,-0.99,-0.05,0.99,428465,"
"
1.98,85.87,-1,-0.11,1.02,428540,"
"
1.74,75.37,-1.02,-0.1,1.04,428616,"
"
1.88,79.98,-1,-0.08,1,428691,"
"
1.95,79.33,-0.99,-0.06,0.98,428766,"
"
2.03,75.69,-0.99,-0.08,0.99,428842,"
"
2.11,72.9,-0.98,-0.11,0.98,428990,"
"
2.08,72.44,-0.99,-0.1,1,429065,"
"
2.11,73,-1.01,-0.03,1.01,429141,"
"
2.28,72.02,-1,-0.06,1,429216,"
"
2.35,75.87,-1,-0.02,1,429291,"
"
2.36,78.96,-0.99,-0.07,0.99,429367,"
"
2.22,79.62,-0.99,-0.06,0.98,429442,"
"
2.17,78.84,-0.99,-0.09,0.99,429518,"
"
2.12,81.07,-1,-0.05,0.99,429593,"
"
2.08,78.56,-1,-0.07,1,429668,"
"
2.05,78.75,-1,-0.03,1.01,429743,"
"
2,79.43,-1.01,-0.03,1.02,429818,"
"
2.03,80.49,-1.01,-0.06,1.03,429893,"
"
2.1,85.6,-1.01,-0.09,1.03,429968,"
"
2.14,88.71,-1.01,-0.1,1.02,430044,"
"
2.13,91.5,-1.01,-0.14,1.03,430120,"
"
2.2,92.01,-1,-0.13,1.02,430195,"
"
2.19,91.31,-1.01,-0.09,1.02,430271,"
"
2.29,93.35,-1,-0.1,1.01,430347,"
"
2.43,90.22,-1,-0.08,1.01,430422,"
"
2.45,91.86,-1,-0.12,1.01,430498,"
"
2.48,89.5,-1,-0.11,1.01,430574,"
"
2.38,84.41,-1,-0.14,1.02,430649,"
"
2.42,84.83,-1,-0.16,1.02,430725,"
"
2.37,82.15,-0.99,-0.17,1.02,430800,"
"
2.3,75.63,-1,-0.18,1.04,430876,"
"
2.33,71.78,-0.99,-0.19,1.02,430951,"
"
2.37,70.73,-0.98,-0.19,1,431027,"
"
2.37,71.79,-0.98,-0.17,0.99,431102,"
"
2.29,74.74,-1,-0.13,1.02,431177,"
"
2.41,77.47,-0.99,-0.14,1.01,431253,"
"
2.39,75.13,-0.98,-0.19,1,431328,"
"
2.38,74.56,-0.98,-0.2,1,431403,"
"
2.4,74.45,-0.98,-0.21,1.01,431479,"
"
2.33,73.03,-0.98,-0.22,1.01,431554,"
"
2.25,73.63,-0.99,-0.21,1.03,431629,"
"
2.28,74.93,-0.99,-0.21,1.02,431705,"
"
2.41,75.96,-0.98,-0.22,1.02,431780,"
"
2.46,79,-0.98,-0.2,1.01,431855,"
"
2.01,76.21,-0.99,-0.18,1.01,431981,"
"
2.03,75.44,-0.99,-0.17,1,432056,"
"
2,75.83,-0.98,-0.21,1.01,432132,"
"
1.9,76.64,-0.99,-0.23,1.02,432207,"
"
1.85,80.86,-0.96,-0.24,0.99,432282,"
"
1.88,84.71,-0.97,-0.2,0.99,432357,"
"
1.97,83.38,-1,-0.17,1.02,432433,"
"
1.95,79.42,-1,-0.18,1.04,432508,"
"
2.02,80.34,-1,-0.18,1.03,432583,"
"
2.09,79.7,-0.99,-0.2,1.01,432659,"
"
2.14,75.7,-0.99,-0.2,1.02,432734,"
"
2.16,80.85,-1,-0.18,1.03,432809,"
"
2.16,80.87,-0.99,-0.18,1.01,432884,"
"
2.05,79.33,-0.99,-0.2,1.03,432960,"
"
2.05,79.92,-1.01,-0.18,1.05,433035,"
"
2.01,83.37,-1,-0.23,1.04,433111,"
"
2.18,86.48,-1,-0.21,1.04,433186,"
"
2.2,85.91,-1,-0.21,1.05,433262,"
"
2.13,82.06,-1,-0.2,1.04,433337,"
"
2.01,82.35,-1,-0.21,1.03,433412,"
"
2,78.85,-0.99,-0.29,1.06,433488,"
"
1.96,78,-0.99,-0.31,1.09,433563,"
"
1.88,75.29,-1.01,-0.27,1.09,433639,"
"
1.84,74.87,-1.02,-0.27,1.12,433714,"
"
1.81,75.77,-1.01,-0.3,1.11,433789,"
"
1.8,73.48,-1.01,-0.29,1.1,433865,"
"
1.83,83.44,-1,-0.25,1.07,433940,"
"
1.79,84.86,-0.99,-0.27,1.05,434015,"
"
1.87,80.75,-1,-0.27,1.07,434090,"
"
1.88,83.3,-0.96,-0.32,1.02,434165,"
"
1.91,74.76,-0.99,-0.26,1.05,434241,"
"
1.83,77.38,-0.9,-0.45,1.02,434316,"
"
2.03,69.04,-0.97,-0.3,1.04,434391,"
"
2.16,70.91,-0.97,-0.25,1.01,434466,"
"
2.12,76.6,-0.98,-0.22,1.01,434542,"
"
2.08,80.41,-0.98,-0.2,1.01,434617,"
"
2.07,75.03,-1,-0.16,1.02,434692,"
"
2.19,77.05,-1.01,-0.13,1.03,434767,"
"
2.11,73.03,-1,-0.12,1.02,434843,"
"
2.23,68.06,-0.99,-0.13,1,434918,"
"
2.16,67.48,-0.98,-0.12,0.98,434994,"
"
2.05,67.43,-0.99,-0.11,0.99,435069,"
"
1.9,62.25,-0.98,-0.14,0.99,435144,"
"
1.91,57.15,-0.99,-0.17,1.01,435220,"
"
1.76,57.23,-1,-0.21,1.03,435296,"
"
1.77,78.73,-0.99,-0.09,0.99,435517,"
"
2.18,84.97,-0.99,-0.09,0.99,435592,"
"
2.28,88.42,-0.99,-0.06,0.98,435668,"
"
2.5,87.09,-0.99,-0.05,0.99,435743,"
"
2.4,86.11,-0.99,-0.06,0.98,435819,"
"
2.48,88.7,-0.98,-0.05,0.97,435894,"
"
2.45,85.54,-0.99,-0.07,0.99,435970,"
"
2.39,83.83,-0.99,-0.05,0.99,436045,"
"
2.29,79.15,-0.99,-0.04,0.98,436121,"
"
2.17,82.14,-0.99,-0.02,0.98,436196,"
"
2.03,83.38,-0.99,0.01,0.98,436271,"
"
1.88,78.52,-0.99,0,0.99,436347,"
"
1.83,82.17,-1,-0.01,1,436422,"
"
1.84,85.28,-1,0.02,0.99,436497,"
"
1.84,79.34,-1,-0.04,1,436573,"
"
1.92,74.52,-0.98,-0.16,0.99,436648,"
"
1.97,71.37,-0.97,-0.23,1,436723,"
"
2.05,68.12,-0.96,-0.26,0.98,436798,"
"
2.07,69.27,-0.97,-0.23,0.99,436874,"
"
1.89,70.02,-0.97,-0.21,0.98,436950,"
"
1.95,71.58,-0.97,-0.26,1.01,437025,"
"
1.93,68.62,-0.97,-0.27,1.01,437101,"
"
1.88,68.71,-0.96,-0.26,1,437177,"
"
1.88,65.71,-0.97,-0.27,1,437252,"
"
1.86,65.79,-0.98,-0.28,1.04,437328,"
"
1.86,67.93,-0.99,-0.26,1.04,437403,"
"
2.12,72.68,-0.99,-0.19,1.01,437479,"
"
2.36,78.69,-0.99,-0.15,0.99,437554,"
"
2.2,77.89,-0.99,-0.16,1,437629,"
"
2.38,78.28,-0.99,-0.17,1.01,437704,"
"
2.4,81.62,-0.99,-0.16,1.01,437780,"
"
2.41,82.92,-0.98,-0.17,0.99,437855,"
"
2.34,85.67,-0.98,-0.15,0.98,437931,"
"
2.27,86,-0.99,-0.12,0.99,438006,"
"
2.37,86.69,-0.99,-0.12,0.99,438082,"
"
2.31,86.23,-0.99,-0.11,0.99,438157,"
"
2.27,85.36,-1,-0.11,1,438233,"
"
2.12,85.68,-0.99,-0.1,0.99,438309,"
"
2.16,86.44,-1,-0.09,1.01,438385,"
"
2.04,84.22,-1,-0.08,1.01,438461,"
"
2.06,85.29,-1,-0.08,1.01,438536,"
"
2.02,84.41,-0.99,-0.11,1,438612,"
"
1.91,86.12,-0.99,-0.14,1,438687,"
"
1.9,86.03,-0.97,-0.21,0.99,438763,"
"
1.82,88.21,-0.96,-0.29,1,438838,"
"
1.75,86.64,-0.97,-0.23,0.99,438985,"
"
1.93,78.32,-0.96,-0.27,1,439060,"
"
1.83,83.37,-0.98,-0.22,1.01,439135,"
"
1.78,86.24,-0.99,-0.17,1,439211,"
"
1.81,85.09,-0.98,-0.21,1.01,439286,"
"
1.81,86.23,-0.99,-0.17,1.01,439361,"
"
1.78,89.51,-0.99,-0.13,1,439437,"
"
1.75,88.28,-0.99,-0.1,0.99,439512,"
"
1.78,86.04,-0.99,-0.11,0.99,439587,"
"
1.78,85.36,-0.99,-0.09,0.98,439662,"
"
1.9,89.61,-0.99,-0.03,0.98,439881,"
"
1.88,88.64,-0.99,-0.04,0.99,439956,"
"
1.86,88.22,-1.01,-0.07,1.02,440031,"
"
1.8,83.97,-1.02,-0.09,1.05,440179,"
"
1.85,82.04,-1.01,-0.08,1.03,440254,"
"
1.94,80.76,-1.01,-0.05,1.02,440329,"
"
1.95,80.48,-1,-0.13,1.02,440405,"
"
1.87,80.83,-0.99,-0.14,1.01,440480,"
"
1.86,84.91,-0.96,-0.25,0.98,440556,"
"
1.89,85.59,-0.98,-0.2,1,440631,"
"
1.81,79.82,-0.98,-0.22,1,440706,"
"
1.81,81.43,-0.98,-0.23,1.01,440782,"
"
1.79,81.37,-0.98,-0.23,1.01,440857,"
"
1.75,89.86,-0.99,-0.15,1,441077,"
"
1.76,92,-0.99,-0.16,1.01,441151,"
"
1.83,88.88,-0.98,-0.2,1.01,441298,"
"
1.93,88.84,-0.98,-0.23,1.02,441373,"
"
1.99,87.21,-1,-0.22,1.04,441449,"
"
1.99,84.77,-0.99,-0.22,1.02,441524,"
"
2.17,85.44,-0.97,-0.28,1.02,441600,"
"
2.04,78.47,-0.97,-0.32,1.04,441675,"
"
2,77.69,-0.99,-0.25,1.03,441751,"
"
2.05,80.79,-1,-0.18,1.04,441826,"
"
2.03,83.14,-1.01,-0.14,1.04,441902,"
"
2.09,83.82,-1,-0.16,1.03,441977,"
"
2.14,85.49,-1,-0.14,1.02,442052,"
"
2.12,86.81,-0.99,-0.13,1,442128,"
"
1.99,80.3,-1.01,-0.1,1.02,442203,"
"
2.03,80.94,-1.01,-0.06,1.02,442279,"
"
2.06,80.72,-1.02,0,1.04,442354,"
"
2.11,76.58,-1.01,-0.05,1.02,442430,"
"
2.1,80.7,-1.01,-0.05,1.02,442506,"
"
2.07,84.19,-1.01,-0.06,1.02,442582,"
"
2.36,77.18,-1,-0.09,1,442658,"
"
2.5,74.42,-0.99,-0.1,1,442733,"
"
2.65,72.98,-0.99,-0.11,1,442809,"
"
2.48,73.96,-0.99,-0.12,1,442885,"
"
2.33,75.69,-1,-0.11,1.02,442961,"
"
2.27,78.63,-0.99,-0.1,1,443037,"
"
2.2,78.02,-0.99,-0.1,1,443113,"
"
2.02,78.14,-1,-0.12,1.02,443189,"
"
2.22,78.61,-0.99,-0.11,1,443264,"
"
2.35,76.85,-0.99,-0.11,1,443340,"
"
2.44,78.83,-1,-0.05,1,443416,"
"
2.36,82.59,-1.01,0.03,1.02,443492,"
"
2.31,80.26,-1.01,-0.01,1.02,443567,"
"
2.2,79.67,-1.01,-0.01,1.03,443643,"
"
2.02,79.01,-1,-0.04,1.01,443719,"
"
