38,35,35,45,49,47,68,57,0.62,-0.70,0,0,"4.00
"
38,35,35,45,51,47,62,57,0.66,-0.70,0,0,"4.00
"
38,35,35,45,51,47,62,57,0.77,-0.70,0,0,"4.00
"
38,34,34,45,51,48,61,57,0.72,-0.70,0,0,"4.00
"
38,34,34,45,51,48,61,57,0.63,-0.70,0,0,"4.00
"
38,34,34,46,51,48,61,57,0.62,-0.70,0,0,"4.00
"
38,34,34,46,49,48,61,57,0.65,-0.70,0,0,"4.00
"
39,34,34,46,49,47,61,57,0.62,-0.70,0,0,"4.00
"
39,34,34,45,49,47,60,57,0.67,-0.70,0,0,"4.00
"
39,34,34,45,50,47,60,55,0.66,-0.70,0,0,"4.00
"
37,34,34,45,50,47,60,55,0.71,-0.70,0,0,"4.00
"
37,36,36,45,50,47,60,55,0.78,-0.70,0,0,"4.00
"
37,36,36,46,50,47,60,55,0.71,-0.70,0,0,"4.00
"
37,36,36,46,50,47,61,55,0.65,-0.70,0,0,"4.00
"
38,36,36,46,50,47,61,55,0.60,-0.70,0,0,"4.00
"
38,35,35,46,50,47,63,55,0.68,-0.70,0,0,"4.00
"
38,35,35,46,50,47,63,56,0.74,-0.70,0,0,"4.00
"
38,35,35,45,50,47,63,56,0.74,-0.70,0,0,"4.00
"
38,35,35,45,51,47,63,56,0.78,-0.70,0,0,"4.00
"
37,35,35,42,51,47,63,56,0.69,-0.70,0,0,"4.00
"
37,35,35,42,51,47,63,56,0.62,-0.70,0,0,"4.00
"
37,35,35,42,51,47,63,58,0.58,-0.70,0,0,"4.00
"
37,35,35,48,51,47,63,58,0.68,-0.70,0,0,"4.00
"
37,35,35,48,50,47,63,58,0.72,-0.70,0,0,"4.00
"
38,35,35,48,50,48,62,58,0.72,-0.70,0,0,"4.00
"
38,35,35,48,49,48,62,57,0.75,-0.70,0,0,"4.00
"
38,35,35,48,49,48,62,57,0.63,-0.70,0,0,"4.00
"
38,36,36,46,49,48,62,57,0.53,-0.70,0,0,"4.00
"
36,36,36,46,49,48,62,57,0.55,-0.70,0,0,"4.00
"
36,36,36,46,49,46,62,57,0.61,-0.70,0,0,"4.00
"
36,35,35,46,49,46,62,57,0.63,-0.70,0,0,"4.00
"
38,35,35,46,49,46,62,57,0.61,-0.70,0,0,"4.00
"
38,34,34,46,52,46,62,57,0.70,-0.70,0,0,"4.00
"
40,34,34,46,52,48,62,57,0.69,-0.70,0,0,"4.00
"
40,33,33,45,52,48,62,57,0.58,-0.70,0,0,"4.00
"
40,33,33,45,50,48,62,57,0.54,-0.70,0,0,"4.00
"
40,33,33,45,50,46,62,57,0.60,-0.70,0,0,"4.00
"
40,33,33,45,50,46,62,57,0.63,-0.70,0,0,"4.00
"
39,33,33,45,50,44,62,57,0.63,-0.70,0,0,"4.00
"
39,34,34,45,51,44,64,57,0.58,-0.70,0,0,"4.00
"
39,34,34,45,51,44,64,55,0.64,-0.70,0,0,"4.00
"
39,34,34,45,51,47,64,55,0.62,-0.70,0,0,"4.00
"
39,34,34,45,51,47,64,55,0.54,-0.70,0,0,"4.00
"
